REALCURRENTTIME;CORE_TEMP;CORE_IODINE_CUMULATIVE;CORE_XENON_CUMULATIVE;RODS_POS_ACTUAL;ROD_BANK_POS_0_ORDERED
1865001;319.4531;28.58984;0;75;75
1866001;319.4475;28.58984;0;75;75
1867000;319.442;28.58984;0;75;75
1868000;319.4365;28.58984;0;75;75
1869000;319.4365;28.58984;0;75;75
1870000;319.4365;28.58984;0;75;75
1871000;319.4365;28.58984;0;75;75
1872000;319.1311;28.73077;0;75;75
1873000;319.1261;28.73077;0;75;75
1874000;319.1261;28.73077;0;75;75
1875000;319.1261;28.73077;0;75;75
1876000;319.1261;28.73077;0;75;75
1877000;319.1212;28.73077;0;75;75
1878000;319.1212;28.73077;0;75;75
1879000;319.1164;28.73077;0;75;75
1880001;319.1164;28.73077;0;75;75
1881001;318.8116;28.73077;0;75;75
1882000;319.1366;28.87155;0;75;75
1883000;319.1318;28.87155;0;75;75
1884000;319.1269;28.87155;0;75;75
1885000;319.1269;28.87155;0;75;75
1886000;319.1269;28.87155;0;75;75
1887000;319.1221;28.87155;0;75;75
1888001;319.1221;28.87155;0;75;75
1889000;319.1174;28.87155;0;75;75
1890000;319.1174;28.87155;0;75;75
1891000;318.8127;28.87155;0;75;75
1892000;318.8082;29.01218;0;75;75
1893000;318.8082;29.01218;0;75;75
1894001;318.8082;29.01218;0;75;75
1895000;318.8082;29.01218;0;75;75
1896001;318.8082;29.01218;0;75;75
1897001;318.8035;29.01218;0;75;75
1898000;318.799;29.01218;0;75;75
1899000;318.799;29.01218;0;75;75
1900000;318.799;29.01218;0;75;75
1901000;318.799;29.01218;0;75;75
1902000;318.499;29.15267;0;75;75
1903000;318.8144;29.15267;0;75;75
1904000;318.8098;29.15267;0;75;75
1905000;318.8098;29.15267;0;75;75
1906000;318.8098;29.15267;0;75;75
1907000;318.8098;29.15267;0;75;75
1908001;318.8052;29.15267;0;75;75
1909000;318.8005;29.15267;0;75;75
1910000;318.7959;29.15267;0;75;75
1911000;318.4912;29.15267;0;75;75
1912000;318.4912;29.29301;0;75;75
1913000;318.4912;29.29301;0;75;75
1914000;318.4865;29.29301;0;75;75
1915001;318.4865;29.29301;0;75;75
1916000;318.4818;29.29301;0;75;75
1917000;318.4769;29.29301;0;75;75
1918000;318.4769;29.29301;0;75;75
1919000;318.4769;29.29301;0;75;75
1920000;318.4717;29.29301;0;75;75
1921000;318.1664;29.29301;0;75;75
1922000;318.491;29.4332;0;75;75
1923000;318.4857;29.4332;0;75;75
1924000;318.4857;29.4332;0;75;75
1925000;318.4801;29.4332;0;75;75
1926000;318.4744;29.4332;0;75;75
1927000;318.4688;29.4332;0;75;75
1928000;318.463;29.4332;0;75;75
1929000;318.463;29.4332;0;75;75
1930000;318.463;29.4332;0;75;75
1931001;318.463;29.4332;0;75;75
1932001;318.1771;29.57324;0;75;75
1933001;318.1771;29.57324;0;75;75
1934000;318.1714;29.57324;0;75;75
1935000;318.1656;29.57324;0;75;75
1936000;318.1599;29.57324;0;75;75
1937000;318.1599;29.57324;0;75;75
1938000;318.1539;29.57324;0;75;75
1939000;318.1539;29.57324;0;75;75
1940000;318.1539;29.57324;0;75;75
1941000;317.8479;29.57324;0;75;75
1942000;318.162;29.71314;0;75;75
1943000;318.156;29.71314;0;75;75
1944000;318.1501;29.71314;0;75;75
1945000;318.1501;29.71314;0;75;75
1946000;318.1501;29.71314;0;75;75
1947000;318.1442;29.71314;0;75;75
1948000;318.1442;29.71314;0;75;75
1949000;318.1442;29.71314;0;75;75
1950000;318.1442;29.71314;0;75;75
1951000;317.8385;29.71314;0;75;75
1952000;317.8385;29.85289;0;75;75
1953000;317.8331;29.85289;0;75;75
1954001;317.8278;29.85289;0;75;75
1955000;317.8278;29.85289;0;75;75
1956000;317.8278;29.85289;0;75;75
1957000;317.8278;29.85289;0;75;75
1958000;317.8278;29.85289;0;75;75
1959000;317.8225;29.85289;0;75;75
1960000;317.8173;29.85289;0;75;75
1961000;317.8173;29.85289;0;75;75
1962001;317.8173;29.9925;0;75;75
1963000;317.8123;29.9925;0;75;75
1964000;317.8123;29.9925;0;75;75
1965000;317.8123;29.9925;0;75;75
1966001;317.8074;29.9925;0;75;75
1967000;317.8026;29.9925;0;75;75
1968000;317.8026;29.9925;0;75;75
1969000;317.7978;29.9925;0;75;75
1970000;317.7978;29.9925;0;75;75
1971001;317.7978;29.9925;0;75;75
1972000;317.7978;30.13196;0;75;75
1973000;317.7931;30.13196;0;75;75
1974001;317.7883;30.13196;0;75;75
1975001;317.7883;30.13196;0;75;75
1976000;317.7837;30.13196;0;75;75
1977000;317.7791;30.13196;0;75;75
1978000;317.7743;30.13196;0;75;75
1979000;317.7696;30.13196;0;75;75
1980000;317.7696;30.13196;0;75;75
1981000;317.7696;30.13196;0;75;75
1982000;317.5549;30.27127;0;75;75
1983000;317.7502;30.27127;0;75;75
1984000;317.7502;30.27127;0;75;75
1985000;317.7457;30.27127;0;75;75
1986000;317.7457;30.27127;0;75;75
1987000;317.7412;30.27127;0;75;75
1988001;317.7365;30.27127;0;75;75
1989000;317.7365;30.27127;0;75;75
1990000;317.7319;30.27127;0;75;75
1991000;317.4273;30.27127;0;75;75
1992000;317.423;30.41043;0;75;75
1993000;317.4186;30.41043;0;75;75
1994000;317.4143;30.41043;0;75;75
1995000;317.4143;30.41043;0;75;75
1996000;317.4143;30.41043;0;75;75
1997000;317.4143;30.41043;0;75;75
1998000;317.4097;30.41043;0;75;75
1999000;317.4051;30.41043;0;75;75
2000000;317.4051;30.41043;0;75;75
2001000;317.1051;30.41043;0;75;75
2002000;317.4206;30.54946;0;75;75
2003000;317.4158;30.54946;0;75;75
2004000;317.411;30.54946;0;75;75
2005000;317.411;30.54946;0;75;75
2006000;317.4062;30.54946;0;75;75
2007000;317.4013;30.54946;0;75;75
2008000;317.4013;30.54946;0;75;75
2009000;317.4013;30.54946;0;75;75
2010000;317.4013;30.54946;0;75;75
2011000;317.096;30.54946;0;75;75
2012000;317.091;30.68833;0;75;75
2013000;317.091;30.68833;0;75;75
2014000;317.0858;30.68833;0;75;75
2015000;317.0807;30.68833;0;75;75
2016000;317.0807;30.68833;0;75;75
2017001;317.0807;30.68833;0;75;75
2018000;317.0807;30.68833;0;75;75
2019000;317.0807;30.68833;0;75;75
2020000;317.075;30.68833;0;75;75
2021000;317.075;30.68833;0;75;75
2022000;317.075;30.82706;0;75;75
2023000;317.0695;30.82706;0;75;75
2024001;317.0639;30.82706;0;75;75
2025000;317.0581;30.82706;0;75;75
2026001;317.0581;30.82706;0;75;75
2027001;317.0581;30.82706;0;75;75
2028000;317.0581;30.82706;0;75;75
2029000;317.0523;30.82706;0;75;75
2030000;317.0523;30.82706;0;75;75
2031000;316.7466;30.82706;0;75;75
2032000;317.0708;30.96565;0;75;75
2033000;317.0708;30.96565;0;75;75
2034000;317.0708;30.96565;0;75;75
2035000;317.065;30.96565;0;75;75
2036000;317.0591;30.96565;0;75;75
2037000;317.0532;30.96565;0;75;75
2038000;317.0473;30.96565;0;75;75
2039000;317.0415;30.96565;0;75;75
2040000;317.0357;30.96565;0;75;75
2041000;317.0357;30.96565;0;75;75
2042000;316.7299;31.10409;0;75;75
2043001;316.7245;31.10409;0;75;75
2044001;316.7191;31.10409;0;75;75
2045000;316.7137;31.10409;0;75;75
2046000;316.7137;31.10409;0;75;75
2047000;316.7137;31.10409;0;75;75
2048000;316.7137;31.10409;0;75;75
2049000;316.7137;31.10409;0;75;75
2050000;316.7084;31.10409;0;75;75
2051001;316.7084;31.10409;0;75;75
2052000;316.7084;31.24238;0;75;75
2053000;316.7084;31.24238;0;75;75
2054000;316.7084;31.24238;0;75;75
2055000;316.7084;31.24238;0;75;75
2056001;316.7084;31.24238;0;75;75
2057001;316.7035;31.24238;0;75;75
2058000;316.7035;31.24238;0;75;75
2059000;316.7035;31.24238;0;75;75
2060000;316.6986;31.24238;0;75;75
2061000;316.3986;31.24238;0;75;75
2062000;316.7237;31.38053;0;75;75
2063000;316.7189;31.38053;0;75;75
2064000;316.7189;31.38053;0;75;75
2065000;316.714;31.38053;0;75;75
2066000;316.7093;31.38053;0;75;75
2067001;316.7045;31.38053;0;75;75
2068000;316.7045;31.38053;0;75;75
2069000;316.7045;31.38053;0;75;75
2070000;316.6998;31.38053;0;75;75
2071000;316.3951;31.38053;0;75;75
2072000;316.3906;31.51854;0;75;75
2073000;316.3861;31.51854;0;75;75
2074000;316.3861;31.51854;0;75;75
2075001;316.3861;31.51854;0;75;75
2076001;316.3861;31.51854;0;75;75
2077000;316.3861;31.51854;0;75;75
2078000;316.3815;31.51854;0;75;75
2079000;316.3815;31.51854;0;75;75
2080001;316.377;31.51854;0;75;75
2081000;316.377;31.51854;0;75;75
2082000;316.377;31.6564;0;75;75
2083000;316.3724;31.6564;0;75;75
2084000;316.3724;31.6564;0;75;75
2085000;316.3679;31.6564;0;75;75
2086000;316.3679;31.6564;0;75;75
2087001;316.3634;31.6564;0;75;75
2088001;316.3588;31.6564;0;75;75
2089001;316.3544;31.6564;0;75;75
2090001;316.3544;31.6564;0;75;75
2091000;316.3544;31.6564;0;75;75
2092000;316.3544;31.79412;0;75;75
2093000;316.3544;31.79412;0;75;75
2094001;316.3544;31.79412;0;75;75
2095000;316.3544;31.79412;0;75;75
2096000;316.3544;31.79412;0;75;75
2097000;316.3544;31.79412;0;75;75
2098000;316.3544;31.79412;0;75;75
2099000;316.3496;31.79412;0;75;75
2100000;316.3447;31.79412;0;75;75
2101001;316.0398;31.79412;0;75;75
2102000;316.2648;31.93169;0;75;75
2103000;316.2648;31.93169;0;75;75
2104000;316.2597;31.93169;0;75;75
2105000;316.2597;31.93169;0;75;75
2106000;316.2545;31.93169;0;75;75
2107001;316.2545;31.93169;0;75;75
2108000;316.249;31.93169;0;75;75
2109000;316.2436;31.93169;0;75;75
2110000;316.2436;31.93169;0;75;75
2111000;316.2436;31.93169;0;75;75
2112000;315.938;32.06911;0;75;75
2113000;315.9326;32.06911;0;75;75
2114000;315.9273;32.06911;0;75;75
2115000;315.9273;32.06911;0;75;75
2116001;315.9273;32.06911;0;75;75
2117001;315.9273;32.06911;0;75;75
2118000;315.9273;32.06911;0;75;75
2119000;315.9273;32.06911;0;75;75
2120000;315.9273;32.06911;0;75;75
2121001;315.9273;32.06911;0;75;75
2122000;315.6216;32.2064;0;75;75
2123000;315.9259;32.2064;0;75;75
2124001;315.9259;32.2064;0;75;75
2125000;315.9259;32.2064;0;75;75
2126000;315.9259;32.2064;0;75;75
2127001;315.92;32.2064;0;75;75
2128000;315.9142;32.2064;0;75;75
2129000;315.9142;32.2064;0;75;75
2130000;315.9142;32.2064;0;75;75
2131001;315.6084;32.2064;0;75;75
2132000;315.6084;32.34354;0;75;75
2133000;315.7527;32.34354;0;75;75
2134000;315.7584;32.34354;0;75;75
2135000;315.7584;32.34354;0;75;75
2136000;315.7584;32.34354;0;75;75
2137001;315.7584;32.34354;0;75;75
2138000;315.6029;32.34354;0;75;75
2139001;315.5974;32.34354;0;75;75
2140000;315.592;32.34354;0;75;75
2141000;315.5866;32.34354;0;75;75
2142000;315.5866;32.34354;0;75;75
2143001;315.5866;32.48054;0;75;75
2144000;315.5866;32.48054;0;75;75
2145000;315.5813;32.48054;0;75;75
2146000;315.576;32.48054;0;75;75
2147000;315.5709;32.48054;0;75;75
2148000;315.5709;32.48054;0;75;75
2149000;315.5709;32.48054;0;75;75
2150000;315.5658;32.48054;0;75;75
2151000;315.5658;32.48054;0;75;75
2152000;315.2608;32.48054;0;75;75
2153000;315.5759;32.61739;0;75;75
2154000;315.5711;32.61739;0;75;75
2155000;315.5662;32.61739;0;75;75
2156000;315.5662;32.61739;0;75;75
2157000;315.5662;32.61739;0;75;75
2158000;315.5613;32.61739;0;75;75
2159000;315.5613;32.61739;0;75;75
2160000;315.5613;32.61739;0;75;75
2161000;315.5613;32.61739;0;75;75
2162000;315.5613;32.61739;0;75;75
2163000;315.2566;32.7541;0;75;75
2164001;315.2566;32.7541;0;75;75
2165001;315.2522;32.7541;0;75;75
2166000;315.2522;32.7541;0;75;75
2167000;315.2522;32.7541;0;75;75
2168000;315.2522;32.7541;0;75;75
2169000;315.2477;32.7541;0;75;75
2170000;315.243;32.7541;0;75;75
2171000;315.243;32.7541;0;75;75
2172000;314.9386;32.7541;0;75;75
2173000;315.2341;32.89067;0;75;75
2174000;315.2295;32.89067;0;75;75
2175000;315.2295;32.89067;0;75;75
2176001;315.2295;32.89067;0;75;75
2177001;315.2295;32.89067;0;75;75
2178000;315.2295;32.89067;0;75;75
2179000;315.2295;32.89067;0;75;75
2180000;315.2249;32.89067;0;75;75
2181000;315.2249;32.89067;0;75;75
2182000;315.2249;32.89067;0;75;75
2183001;314.9249;33.0271;0;75;75
2184000;314.9206;33.0271;0;75;75
2185000;314.9163;33.0271;0;75;75
2186000;314.9163;33.0271;0;75;75
2187000;314.9163;33.0271;0;75;75
2188000;314.9119;33.0271;0;75;75
2189000;314.9073;33.0271;0;75;75
2190000;314.9025;33.0271;0;75;75
2191000;314.8979;33.0271;0;75;75
2192000;314.8979;33.0271;0;75;75
2193000;314.8979;33.16338;0;75;75
2194000;314.8929;33.16338;0;75;75
2195000;314.8929;33.16338;0;75;75
2196000;314.8878;33.16338;0;75;75
2197000;314.8878;33.16338;0;75;75
2198001;314.8827;33.16338;0;75;75
2199001;314.8774;33.16338;0;75;75
2200000;314.8774;33.16338;0;75;75
2201000;314.872;33.16338;0;75;75
2202000;314.5667;33.16338;0;75;75
2203000;314.7815;33.29952;0;75;75
2204000;314.7815;33.29952;0;75;75
2205000;314.7815;33.29952;0;75;75
2206000;314.7815;33.29952;0;75;75
2207000;314.7759;33.29952;0;75;75
2208000;314.7703;33.29952;0;75;75
2209000;314.7703;33.29952;0;75;75
2210000;314.7703;33.29952;0;75;75
2211001;314.7703;33.29952;0;75;75
2212000;314.7703;33.29952;0;75;75
2213000;314.4546;33.43552;0;75;75
2214000;314.449;33.43552;0;75;75
2215001;314.4435;33.43552;0;75;75
2216000;314.4435;33.43552;0;75;75
2217000;314.4435;33.43552;0;75;75
2218001;314.4435;33.43552;0;75;75
2219000;314.4377;33.43552;0;75;75
2220000;314.4319;33.43552;0;75;75
2221000;314.4319;33.43552;0;75;75
2222000;314.4319;33.43552;0;75;75
2223000;314.4319;33.57138;0;75;75
2224000;314.4261;33.57138;0;75;75
2225000;314.4204;33.57138;0;75;75
2226000;314.4204;33.57138;0;75;75
2227000;314.4204;33.57138;0;75;75
2228000;314.4204;33.57138;0;75;75
2229000;314.4148;33.57138;0;75;75
2230000;314.4148;33.57138;0;75;75
2231000;314.4148;33.57138;0;75;75
2232001;314.1094;33.57138;0;75;75
2233000;314.3141;33.70709;0;75;75
2234000;314.3141;33.70709;0;75;75
2235000;314.309;33.70709;0;75;75
2236000;314.3038;33.70709;0;75;75
2237000;314.2986;33.70709;0;75;75
2238001;314.2986;33.70709;0;75;75
2239001;314.2935;33.70709;0;75;75
2240000;314.2883;33.70709;0;75;75
2241000;314.2833;33.70709;0;75;75
2242000;314.2833;33.70709;0;75;75
2243000;313.9783;33.84266;0;75;75
2244000;313.9736;33.84266;0;75;75
2245000;313.9689;33.84266;0;75;75
2246000;313.9689;33.84266;0;75;75
2247000;313.9689;33.84266;0;75;75
2248000;313.9689;33.84266;0;75;75
2249000;313.9689;33.84266;0;75;75
2250000;313.9641;33.84266;0;75;75
2251000;313.9641;33.84266;0;75;75
2252000;313.9641;33.84266;0;75;75
2253000;313.6595;33.97809;0;75;75
2254000;313.965;33.97809;0;75;75
2255000;313.965;33.97809;0;75;75
2256000;313.965;33.97809;0;75;75
2257000;313.9604;33.97809;0;75;75
2258000;313.9558;33.97809;0;75;75
2259000;313.9558;33.97809;0;75;75
2260001;313.9511;33.97809;0;75;75
2261000;313.9465;33.97809;0;75;75
2262000;313.642;33.97809;0;75;75
2263000;313.642;34.11338;0;75;75
2264000;313.642;34.11338;0;75;75
2265000;313.642;34.11338;0;75;75
2266000;313.6376;34.11338;0;75;75
2267001;313.6333;34.11338;0;75;75
2268000;313.6333;34.11338;0;75;75
2269000;313.6333;34.11338;0;75;75
2270001;313.6289;34.11338;0;75;75
2271000;313.6244;34.11338;0;75;75
2272000;313.3199;34.11338;0;75;75
2273000;313.6255;34.24852;0;75;75
2274000;313.6211;34.24852;0;75;75
2275001;313.6166;34.24852;0;75;75
2276000;313.6166;34.24852;0;75;75
2277001;313.6166;34.24852;0;75;75
2278000;313.6166;34.24852;0;75;75
2279001;313.6166;34.24852;0;75;75
2280000;313.612;34.24852;0;75;75
2281000;313.6073;34.24852;0;75;75
2282000;313.3027;34.24852;0;75;75
2283000;313.3027;34.38353;0;75;75
2284001;313.3027;34.38353;0;75;75
2285000;313.2981;34.38353;0;75;75
2286001;313.2935;34.38353;0;75;75
2287000;313.2935;34.38353;0;75;75
2288000;313.2935;34.38353;0;75;75
2289000;313.2886;34.38353;0;75;75
2290001;313.2835;34.38353;0;75;75
2291000;313.2835;34.38353;0;75;75
2292000;313.2835;34.38353;0;75;75
2293000;312.9784;34.51839;0;75;75
2294000;313.273;34.51839;0;75;75
2295001;313.2677;34.51839;0;75;75
2296000;313.2677;34.51839;0;75;75
2297000;313.2677;34.51839;0;75;75
2298000;313.2677;34.51839;0;75;75
2299000;313.2621;34.51839;0;75;75
2300000;313.2566;34.51839;0;75;75
2301000;313.251;34.51839;0;75;75
2302001;312.9454;34.51839;0;75;75
2303000;312.9454;34.65312;0;75;75
2304000;312.9454;34.65312;0;75;75
2305000;312.9454;34.65312;0;75;75
2306000;312.9399;34.65312;0;75;75
2307000;312.9344;34.65312;0;75;75
2308001;312.9344;34.65312;0;75;75
2309000;312.9288;34.65312;0;75;75
2310000;312.9288;34.65312;0;75;75
2311000;312.9288;34.65312;0;75;75
2312001;312.6231;34.65312;0;75;75
2313001;312.8974;34.78742;0;75;75
2314000;312.8974;34.78742;0;75;75
2315001;312.8918;34.78742;0;75;75
2316000;312.8861;34.78742;0;75;75
2317001;312.8804;34.78742;0;75;75
2318001;312.8747;34.78742;0;75;75
2319000;312.8747;34.78742;0;75;75
2320000;312.8747;34.78742;0;75;75
2321000;312.8691;34.78742;0;75;75
2322000;312.5635;34.78742;0;75;75
2323000;312.5583;34.91934;0;75;75
2324001;312.5583;34.91934;0;75;75
2325000;312.5583;34.91934;0;75;75
2326001;312.5583;34.91934;0;75;75
2327000;312.5532;34.91934;0;75;75
2328001;312.5479;34.91934;0;75;75
2329000;312.5479;34.91934;0;75;75
2330001;312.5479;34.91934;0;75;75
2331000;312.5479;34.91934;0;75;75
2332000;312.2428;34.91934;0;75;75
2333000;312.5477;35.05364;0;75;75
2334001;312.5428;35.05364;0;75;75
2335001;312.5428;35.05364;0;75;75
2336000;312.538;35.05364;0;75;75
2337001;312.5331;35.05364;0;75;75
2338000;312.5283;35.05364;0;75;75
2339000;312.5283;35.05364;0;75;75
2340000;312.5283;35.05364;0;75;75
2341001;312.5283;35.05364;0;75;75
2342000;312.2235;35.05364;0;75;75
2343000;312.219;35.18781;0;75;75
2344000;312.219;35.18781;0;75;75
2345000;312.219;35.18781;0;75;75
2346000;312.219;35.18781;0;75;75
2347000;312.2146;35.18781;0;75;75
2348000;312.21;35.18781;0;75;75
2349000;312.2054;35.18781;0;75;75
2350000;312.2054;35.18781;0;75;75
2351000;312.2054;35.18781;0;75;75
2352000;311.9055;35.18781;0;75;75
2353000;312.2009;35.32183;0;75;75
2354000;312.1963;35.32183;0;75;75
2355000;312.1963;35.32183;0;75;75
2356000;312.1919;35.32183;0;75;75
2357000;312.1919;35.32183;0;75;75
2358000;312.1873;35.32183;0;75;75
2359001;312.1828;35.32183;0;75;75
2360000;312.1783;35.32183;0;75;75
2361000;312.1737;35.32183;0;75;75
2362000;312.1737;35.32183;0;75;75
2363000;311.8593;35.45571;0;75;75
2364000;311.8593;35.45571;0;75;75
2365000;311.855;35.45571;0;75;75
2366000;311.855;35.45571;0;75;75
2367000;311.8508;35.45571;0;75;75
2368001;311.8465;35.45571;0;75;75
2369000;311.8422;35.45571;0;75;75
2370000;311.8422;35.45571;0;75;75
2371000;311.8378;35.45571;0;75;75
2372000;311.5378;35.45571;0;75;75
2373001;311.7434;35.58945;0;75;75
2374000;311.7434;35.58945;0;75;75
2375002;311.739;35.58945;0;75;75
2376001;311.7345;35.58945;0;75;75
2377000;311.73;35.58945;0;75;75
2378000;311.73;35.58945;0;75;75
2379000;311.73;35.58945;0;75;75
2380000;311.73;35.58945;0;75;75
2381000;311.7252;35.58945;0;75;75
2382002;311.7252;35.58945;0;75;75
2383000;311.4203;35.72306;0;75;75
2384000;311.4156;35.72306;0;75;75
2385000;311.4156;35.72306;0;75;75
2386001;311.4156;35.72306;0;75;75
2387000;311.4156;35.72306;0;75;75
2388000;311.4156;35.72306;0;75;75
2389000;311.4156;35.72306;0;75;75
2390000;311.4156;35.72306;0;75;75
2391001;311.4156;35.72306;0;75;75
2392000;311.1103;35.72306;0;75;75
2393000;311.395;35.85653;0;75;75
2394000;311.395;35.85653;0;75;75
2395000;311.3896;35.85653;0;75;75
2396000;311.3842;35.85653;0;75;75
2397000;311.3787;35.85653;0;75;75
2398001;311.3731;35.85653;0;75;75
2399001;311.3675;35.85653;0;75;75
2400001;311.3675;35.85653;0;75;75
2401000;311.3618;35.85653;0;75;75
2402000;311.0562;35.85653;0;75;75
2403000;311.0562;35.98985;0;75;75
2404000;311.0507;35.98985;0;75;75
2405001;311.0507;35.98985;0;75;75
2406001;311.0507;35.98985;0;75;75
2407001;311.0452;35.98985;0;75;75
2408000;311.0396;35.98985;0;75;75
2409000;311.0396;35.98985;0;75;75
2410000;311.034;35.98985;0;75;75
2411000;311.0284;35.98985;0;75;75
2412000;311.0284;35.98985;0;75;75
2413001;310.7827;36.12303;0;75;75
2414001;310.7773;36.12303;0;75;75
2415002;310.772;36.12303;0;75;75
2416000;310.7667;36.12303;0;75;75
2417001;310.7667;36.12303;0;75;75
2418000;310.7667;36.12303;0;75;75
2419000;310.7667;36.12303;0;75;75
2420000;310.7614;36.12303;0;75;75
2421000;310.7561;36.12303;0;75;75
2422000;310.7561;36.12303;0;75;75
2423000;310.5309;36.25608;0;75;75
2424000;310.526;36.25608;0;75;75
2425000;310.5211;36.25608;0;75;75
2426000;310.5211;36.25608;0;75;75
2427000;310.5211;36.25608;0;75;75
2428000;310.5211;36.25608;0;75;75
2429000;310.5211;36.25608;0;75;75
2430001;310.5211;36.25608;0;75;75
2431000;310.5163;36.25608;0;75;75
2432000;310.5163;36.25608;0;75;75
2433000;310.2116;36.38898;0;75;75
2434000;310.437;36.38898;0;75;75
2435000;310.437;36.38898;0;75;75
2436001;310.437;36.38898;0;75;75
2437000;310.437;36.38898;0;75;75
2438000;310.4323;36.38898;0;75;75
2439000;310.4277;36.38898;0;75;75
2440000;310.423;36.38898;0;75;75
2441000;310.4184;36.38898;0;75;75
2442000;310.1184;36.38898;0;75;75
2443000;310.1184;36.52175;0;75;75
2444000;310.1141;36.52175;0;75;75
2445000;310.1097;36.52175;0;75;75
2446001;310.1097;36.52175;0;75;75
2447000;310.1054;36.52175;0;75;75
2448000;310.1054;36.52175;0;75;75
2449000;310.1009;36.52175;0;75;75
2450000;310.0964;36.52175;0;75;75
2451001;310.092;36.52175;0;75;75
2452000;309.7876;36.52175;0;75;75
2453000;309.7876;36.65438;0;75;75
2454001;309.7876;36.65438;0;75;75
2455000;309.7876;36.65438;0;75;75
2456000;309.7876;36.65438;0;75;75
2457000;309.7834;36.65438;0;75;75
2458001;309.7834;36.65438;0;75;75
2459000;309.779;36.65438;0;75;75
2460000;309.779;36.65438;0;75;75
2461000;309.779;36.65438;0;75;75
2462001;309.779;36.65438;0;75;75
2463000;309.4746;36.78687;0;75;75
2464000;309.7003;36.78687;0;75;75
2465000;309.7003;36.78687;0;75;75
2466000;309.7003;36.78687;0;75;75
2467000;309.696;36.78687;0;75;75
2468000;309.6916;36.78687;0;75;75
2469001;309.6872;36.78687;0;75;75
2470002;309.6872;36.78687;0;75;75
2471000;309.6872;36.78687;0;75;75
2472000;309.3827;36.78687;0;75;75
2473002;309.3827;36.91922;0;75;75
2474000;309.3784;36.91922;0;75;75
2475000;309.3784;36.91922;0;75;75
2476000;309.3784;36.91922;0;75;75
2477001;309.3784;36.91922;0;75;75
2478000;309.3737;36.91922;0;75;75
2479000;309.3737;36.91922;0;75;75
2480000;309.3737;36.91922;0;75;75
2481000;309.3689;36.91922;0;75;75
2482000;309.064;36.91922;0;75;75
2483000;309.3589;37.05144;0;75;75
2484001;309.3589;37.05144;0;75;75
2485000;309.3538;37.05144;0;75;75
2486000;309.3538;37.05144;0;75;75
2487000;309.3538;37.05144;0;75;75
2488001;309.3484;37.05144;0;75;75
2489000;309.3431;37.05144;0;75;75
2490000;309.3377;37.05144;0;75;75
2491001;309.3377;37.05144;0;75;75
2492001;309.3377;37.05144;0;75;75
2493000;309.0322;37.05144;0;75;75
2494000;309.027;37.18351;0;75;75
2495001;309.0217;37.18351;0;75;75
2496000;309.0217;37.18351;0;75;75
2497001;309.0217;37.18351;0;75;75
2498001;309.0217;37.18351;0;75;75
2499001;309.0217;37.18351;0;75;75
2500001;309.0161;37.18351;0;75;75
2501000;309.0105;37.18351;0;75;75
2502001;309.005;37.18351;0;75;75
2503000;308.6994;37.18351;0;75;75
2504000;308.6994;37.31545;0;75;75
2505001;308.6994;37.31545;0;75;75
2506000;308.6994;37.31545;0;75;75
2507000;308.6994;37.31545;0;75;75
2508000;308.6941;37.31545;0;75;75
2509000;308.6887;37.31545;0;75;75
2510000;308.6887;37.31545;0;75;75
2511000;308.6887;37.31545;0;75;75
2512000;308.6887;37.31545;0;75;75
2513000;308.3832;37.31545;0;75;75
2514000;308.6079;37.44725;0;75;75
2515000;308.6079;37.44725;0;75;75
2516000;308.6079;37.44725;0;75;75
2517000;308.6079;37.44725;0;75;75
2518001;308.6079;37.44725;0;75;75
2519001;308.6079;37.44725;0;75;75
2520001;308.6079;37.44725;0;75;75
2521000;308.6079;37.44725;0;75;75
2522000;308.6029;37.44725;0;75;75
2523001;308.6029;37.44725;0;75;75
2524001;308.278;37.57891;0;75;75
2525000;308.278;37.57891;0;75;75
2526001;308.2734;37.57891;0;75;75
2527000;308.2688;37.57891;0;75;75
2528000;308.2643;37.57891;0;75;75
2529000;308.2643;37.57891;0;75;75
2530000;308.2597;37.57891;0;75;75
2531001;308.2597;37.57891;0;75;75
2532000;308.255;37.57891;0;75;75
2533001;308.255;37.57891;0;75;75
2534000;308.0005;37.71044;0;75;75
2535000;307.9961;37.71044;0;75;75
2536000;307.9917;37.71044;0;75;75
2537000;307.9874;37.71044;0;75;75
2538000;307.9831;37.71044;0;75;75
2539000;307.9831;37.71044;0;75;75
2540000;307.9831;37.71044;0;75;75
2541000;307.9785;37.71044;0;75;75
2542001;307.9785;37.71044;0;75;75
2543000;307.6741;37.71044;0;75;75
2544001;307.8997;37.84183;0;75;75
2545000;307.8997;37.84183;0;75;75
2546000;307.8997;37.84183;0;75;75
2547000;307.8997;37.84183;0;75;75
2548001;307.8997;37.84183;0;75;75
2549001;307.8997;37.84183;0;75;75
2550000;307.8952;37.84183;0;75;75
2551000;307.8908;37.84183;0;75;75
2552000;307.8863;37.84183;0;75;75
2553000;307.8863;37.84183;0;75;75
2554001;307.5619;37.97308;0;75;75
2555000;307.5578;37.97308;0;75;75
2556001;307.5536;37.97308;0;75;75
2557000;307.5536;37.97308;0;75;75
2558001;307.5494;37.97308;0;75;75
2559000;307.5453;37.97308;0;75;75
2560000;307.5409;37.97308;0;75;75
2561000;307.5365;37.97308;0;75;75
2562000;307.5322;37.97308;0;75;75
2563001;307.5322;37.97308;0;75;75
