REALCURRENTTIME;CORE_TEMP;RODS_POS_ACTUAL;ROD_BANK_POS_0_ORDERED
347400;366.4833;70;70
347700;366.4833;70;70
348000;366.4833;70;70
348300;366.4833;70;70
348600;366.8616;70;70
348900;366.8616;70;70
349201;366.8616;70;70
349500;367.2299;70;70
349801;367.2299;70;70
350100;367.2299;70;70
350400;367.6083;70;70
350700;367.6083;70;70
351001;367.6083;70;70
351301;367.6083;70;70
351600;367.9766;70;70
351900;367.9766;70;70
352201;367.9766;70;70
352501;368.345;70;70
352800;368.345;70;70
353100;368.345;70;70
353400;368.7133;70;70
353700;368.7133;70;70
354000;368.7133;70;70
354300;368.7133;70;70
354600;369.0717;70;70
354900;369.0717;70;70
355200;369.0717;70;70
355501;369.4301;70;70
355800;369.4301;70;70
356100;369.4301;70;70
356401;369.7984;70;70
356700;369.7984;70;70
357000;369.7984;70;70
357300;369.7984;70;70
357600;370.1568;70;70
357901;370.1568;70;70
358201;370.1568;70;70
358500;370.5052;70;70
358800;370.5052;70;70
359100;370.5052;70;70
359400;370.8637;70;70
359700;370.8637;70;70
360001;370.8637;70;70
360301;370.8637;70;70
360600;371.2121;70;70
360900;371.2121;70;70
361201;371.2121;70;70
361500;371.5606;70;70
361801;371.5606;70;70
362101;371.5606;70;70
362400;371.9091;70;70
362701;371.9091;70;70
363000;371.9091;70;70
363300;371.9091;70;70
363600;372.2576;70;70
363901;372.2576;70;70
364200;372.2576;70;70
364501;372.606;70;70
364801;372.606;70;70
365100;372.606;70;70
365400;372.9445;70;70
365700;372.9445;70;70
366000;372.9445;70;70
366301;372.9445;70;70
366600;373.2831;70;70
366901;373.2831;70;70
367201;373.2831;70;70
367500;373.6216;70;70
367800;373.6216;70;70
368101;373.6216;70;70
368400;373.9601;70;70
368701;373.9601;70;70
369000;373.9601;70;70
369300;373.9601;70;70
369601;374.2886;70;70
369901;374.2886;70;70
370201;374.2886;70;70
370500;374.6271;70;70
370801;374.6271;70;70
371100;374.6271;70;70
371400;374.9557;70;70
371701;374.9557;70;70
372000;374.9557;70;70
372301;374.9557;70;70
372600;375.2842;70;70
372900;375.2842;70;70
373200;375.2842;70;70
373500;375.6128;70;70
373800;375.6128;70;70
374100;375.6128;70;70
374400;375.9314;70;70
374700;375.9314;70;70
375000;375.9314;70;70
375300;375.9314;70;70
375601;376.26;70;70
375900;376.26;70;70
376200;376.26;70;70
376500;376.5786;70;70
376800;376.5786;70;70
377100;376.5786;70;70
377400;376.8972;70;70
377700;376.8972;70;70
378000;376.8972;70;70
378300;376.8972;70;70
378600;377.2159;70;70
378901;377.2159;70;70
379200;377.2159;70;70
379500;377.5245;70;70
379801;377.5245;70;70
380100;377.5245;70;70
380400;377.5245;70;70
380700;377.8431;70;70
381000;377.8431;70;70
381300;377.8431;70;70
381600;378.1518;70;70
381900;378.1518;70;70
382200;378.1518;70;70
382500;378.4705;70;70
382800;378.4705;70;70
383100;378.4705;70;70
383401;378.4705;70;70
383701;378.7791;70;70
384000;378.7791;70;70
384301;378.7791;70;70
384600;379.0778;70;70
384900;379.0778;70;70
385200;379.0778;70;70
385501;379.3865;70;70
385800;379.3865;70;70
386100;379.3865;70;70
386400;379.3865;70;70
386700;379.6852;70;70
387001;379.6852;70;70
387300;379.6852;70;70
387600;379.9839;70;70
387900;379.9839;70;70
388201;379.9839;70;70
388500;380.2826;70;70
388801;380.2826;70;70
389101;380.2826;70;70
389400;380.2826;70;70
389700;380.5813;70;70
390000;380.5813;70;70
390300;380.5813;70;70
390600;380.88;70;70
390901;380.88;70;70
391200;380.88;70;70
391501;381.1787;70;70
391800;381.1787;70;70
392100;381.1787;70;70
392401;381.1787;70;70
392700;381.4674;70;70
393001;381.4674;70;70
393300;381.4674;70;70
393600;381.7662;70;70
393901;381.7662;70;70
394201;381.7662;70;70
394500;382.0549;70;70
394801;382.0549;70;70
395100;382.0549;70;70
395400;382.0549;70;70
395700;382.3437;70;70
396000;382.3437;70;70
396300;382.3437;70;70
396600;382.6325;70;70
396900;382.6325;70;70
397201;382.6325;70;70
397501;382.9113;70;70
397800;382.9113;70;70
398100;382.9113;70;70
398401;382.9113;70;70
398700;383.2;70;70
399000;383.2;70;70
399300;383.2;70;70
399600;383.4789;70;70
399900;383.4789;70;70
400200;383.4789;70;70
400500;383.7577;70;70
400800;383.7577;70;70
401100;383.7577;70;70
401400;383.7577;70;70
401700;384.0365;70;70
402000;384.0365;70;70
402300;384.0365;70;70
402600;384.3153;70;70
402900;384.3153;70;70
403200;384.3153;70;70
403501;384.5841;70;70
403801;384.5841;70;70
404100;384.5841;70;70
404401;384.5841;70;70
404700;384.8629;70;70
405000;384.8629;70;70
405300;384.8629;70;70
405601;385.1318;70;70
405900;385.1318;70;70
406201;385.1318;70;70
406500;385.4006;70;70
406801;385.4006;70;70
407100;385.4006;70;70
407401;385.4006;70;70
407700;385.6695;70;70
408001;385.6695;70;70
408300;385.6695;70;70
408600;385.9383;70;70
408900;385.9383;70;70
409200;385.9383;70;70
409501;386.1972;70;70
409800;386.1972;70;70
410100;386.1972;70;70
410400;386.1972;70;70
410701;386.4661;70;70
411000;386.4661;70;70
411300;386.4661;70;70
411600;386.7249;70;70
411901;386.7249;70;70
412200;386.7249;70;70
412500;386.9839;70;70
412800;386.9839;70;70
413100;386.9839;70;70
413400;386.9839;70;70
413700;387.2428;70;70
414000;387.2428;70;70
414300;387.2428;70;70
414600;387.5017;70;70
414901;387.5017;70;70
415200;387.5017;70;70
415500;387.7606;70;70
415801;387.7606;70;70
416100;387.7606;70;70
416400;387.7606;70;70
416701;388.0095;70;70
417001;388.0095;70;70
417300;388.0095;70;70
417600;388.2685;70;70
417900;388.2685;70;70
418200;388.2685;70;70
418501;388.5174;70;70
418800;388.5174;70;70
419100;388.5174;70;70
419400;388.5174;70;70
419700;388.7663;70;70
420000;388.7663;70;70
420300;388.7663;70;70
420601;389.0153;70;70
420900;389.0153;70;70
421201;389.0153;70;70
421500;389.2642;70;70
421801;389.2642;70;70
422101;389.2642;70;70
422400;389.2642;70;70
422700;389.5132;70;70
423001;389.5132;70;70
423300;389.5132;70;70
423600;389.7521;70;70
423901;389.7521;70;70
424200;389.7521;70;70
424500;390.0021;70;70
424800;390.0011;70;70
425100;390.0011;70;70
425400;390.0011;70;70
425701;390.24;70;70
426000;390.24;70;70
426301;390.24;70;70
426600;390.479;70;70
426901;390.479;70;70
427201;390.479;70;70
427501;390.479;70;70
427800;390.718;70;70
428100;390.718;70;70
428400;390.718;70;70
428700;390.957;70;70
429000;390.957;70;70
429300;390.957;70;70
429600;391.196;70;70
429900;391.196;70;70
430200;391.196;70;70
430501;391.196;70;70
430801;391.425;70;70
431100;391.425;70;70
431401;391.425;70;70
431701;391.6639;70;70
432000;391.6639;70;70
432300;391.6639;70;70
432600;391.893;70;70
432901;391.893;70;70
433200;391.893;70;70
433500;391.893;70;70
433801;392.122;70;70
434100;392.122;70;70
434400;392.122;70;70
434701;392.351;70;70
435001;392.351;70;70
435300;392.351;70;70
435600;392.5801;70;70
435900;392.5801;70;70
436201;392.5801;70;70
436500;392.5801;70;70
436800;392.7991;70;70
437101;392.7991;70;70
437401;392.7991;70;70
437700;393.0282;70;70
438001;393.0282;70;70
438300;393.0282;70;70
438600;393.2473;70;70
438900;393.2473;70;70
439200;393.2473;70;70
439501;393.2473;70;70
439800;393.4663;70;70
440100;393.4663;70;70
440400;393.4663;70;70
440700;393.6854;70;70
441000;393.6854;70;70
441300;393.6854;70;70
441600;393.9045;70;70
441900;393.9045;70;70
442200;393.9045;70;70
442500;393.9045;70;70
442801;394.1236;70;70
443101;394.1236;70;70
443400;394.1236;70;70
443701;394.3427;70;70
444000;394.3427;70;70
444300;394.3427;70;70
444600;394.5517;70;70
444900;394.5517;70;70
445200;394.5517;70;70
445500;394.5517;70;70
445800;394.7708;70;70
446100;394.7708;70;70
446400;394.7708;70;70
446700;394.9799;70;70
447001;394.9799;70;70
447301;394.9799;70;70
447601;395.189;70;70
447900;395.189;70;70
448200;395.189;70;70
448500;395.189;70;70
448800;395.3981;70;70
449101;395.3981;70;70
449400;395.3981;70;70
449700;395.6072;70;70
450000;395.6072;70;70
450300;395.6072;70;70
450600;395.8163;70;70
450900;395.8163;70;70
451201;395.8163;70;70
451500;395.8163;70;70
451800;396.0255;70;70
452100;396.0255;70;70
452400;396.0255;70;70
452701;396.0255;70;70
453000;396.0255;70;70
453300;396.0255;70;70
453600;396.3354;70;70
453901;396.3347;70;70
454200;396.3347;70;70
454501;396.3347;70;70
454801;396.3347;70;70
455100;396.3347;70;70
455400;396.3347;70;70
455701;396.614;70;70
456000;396.614;70;70
456300;396.614;70;70
456601;396.754;70;70
456900;396.6135;70;70
457201;396.6135;70;70
457500;396.6135;70;70
457800;396.8829;70;70
458100;396.8829;70;70
458400;396.8829;70;70
458700;396.8825;70;70
459000;396.8825;70;70
459301;396.8825;70;70
459600;396.8825;70;70
459901;397.1519;70;70
460200;397.1519;70;70
460500;397.1519;70;70
460800;397.1519;70;70
461100;397.1519;70;70
461401;397.1519;70;70
461701;397.4113;70;70
462000;397.4113;70;70
462300;397.4113;70;70
462600;397.4113;70;70
462901;397.4108;70;70
463200;397.4108;70;70
463500;397.4108;70;70
463800;397.6702;70;70
464101;397.6702;70;70
464400;397.6702;70;70
464700;397.6697;70;70
465000;397.6697;70;70
465301;397.6697;70;70
465600;397.6697;70;70
465901;397.9292;70;70
466200;397.9292;70;70
466500;397.9292;70;70
466800;397.9288;70;70
467100;397.9288;70;70
467400;397.9288;70;70
467701;398.1881;70;70
468000;398.1881;70;70
468300;398.1881;70;70
468600;398.1881;70;70
468900;398.1877;70;70
469200;398.1877;70;70
469501;398.1877;70;70
469801;398.4371;70;70
470100;398.4371;70;70
470400;398.4371;70;70
470700;398.4371;70;70
471000;398.4371;70;70
471300;398.4371;70;70
471601;398.4371;70;70
471900;398.6864;70;70
472201;398.6864;70;70
472500;398.6864;70;70
472801;398.686;70;70
473100;398.686;70;70
473401;398.686;70;70
473700;398.9355;70;70
474000;398.9355;70;70
474300;398.9355;70;70
474600;398.9355;70;70
474901;398.9355;70;70
475200;398.9355;70;70
475501;398.9355;70;70
475800;399.185;70;70
476101;399.185;70;70
476401;399.185;70;70
476700;399.1845;70;70
477000;399.1845;70;70
477300;399.1845;70;70
477600;399.1845;70;70
477900;399.424;70;70
478200;399.424;70;70
478500;399.424;70;70
478800;399.424;70;70
479101;399.424;70;70
479401;399.424;70;70
479701;399.6735;70;70
480000;399.6735;70;70
480301;399.6735;70;70
480600;399.6735;70;70
480900;399.6731;70;70
481200;399.6731;70;70
481501;399.6731;70;70
481800;399.9125;70;70
482100;399.9125;70;70
482400;399.9125;70;70
482700;399.9125;70;70
483000;399.9125;70;70
483301;399.9125;70;70
483600;399.9125;70;70
483900;400.1519;70;70
484200;400.1519;70;70
484501;400.1519;70;70
484800;400.1519;70;70
485101;400.1519;70;70
485400;400.1519;70;70
485701;400.3814;70;70
486000;400.3814;70;70
486301;400.3814;70;70
486600;400.3814;70;70
486900;400.3814;70;70
487201;400.3814;70;70
487500;400.3814;70;70
487800;400.6109;70;70
488101;400.6109;70;70
488400;400.6109;70;70
488701;400.6105;70;70
489000;400.6105;70;70
489300;400.6105;70;70
489601;400.6105;70;70
489900;400.84;70;70
490200;400.84;70;70
490500;400.84;70;70
490800;400.8396;70;70
491100;400.8396;70;70
491401;400.8396;70;70
491701;401.0696;70;70
492000;401.0692;70;70
492300;401.0692;70;70
492601;401.0692;70;70
492900;401.0692;70;70
493200;401.0692;70;70
493501;401.0692;70;70
493800;401.2986;70;70
494100;401.2986;70;70
494400;401.2986;70;70
494700;401.4086;70;70
495001;401.2982;70;70
495301;401.2982;70;70
495600;401.2982;70;70
495900;401.5176;70;70
496200;401.5176;70;70
496500;401.5176;70;70
496800;401.5176;70;70
497100;401.5176;70;70
497400;401.5176;70;70
497701;401.5176;70;70
498000;401.7372;70;70
498301;401.7372;70;70
498600;401.7372;70;70
498900;401.7372;70;70
499201;401.7372;70;70
499501;401.7372;70;70
499800;401.9566;70;70
500100;401.9566;70;70
500400;401.9566;70;70
500700;401.9566;70;70
501000;401.9562;70;70
501300;401.9562;70;70
501600;401.9562;70;70
501900;402.1758;70;70
502201;402.1758;70;70
502501;402.1758;70;70
502800;402.1758;70;70
503100;402.1758;70;70
503400;402.1758;70;70
503700;402.1758;70;70
504000;402.3953;70;70
504300;402.3953;70;70
504600;402.3953;70;70
504900;402.3953;70;70
505200;402.3953;70;70
505501;402.3953;70;70
505800;402.6049;70;70
506100;402.6049;70;70
506400;402.6049;70;70
506701;402.6049;70;70
507001;402.6045;70;70
507300;402.6045;70;70
507601;402.6045;70;70
507900;402.8141;70;70
508200;402.8141;70;70
508500;402.8141;70;70
508800;402.8137;70;70
509100;402.8137;70;70
509400;402.8137;70;70
509700;402.8137;70;70
510001;403.0233;70;70
510301;403.0233;70;70
510600;403.0233;70;70
510900;403.0233;70;70
511201;403.0233;70;70
511500;403.0233;70;70
511800;403.2328;70;70
512101;403.2328;70;70
512401;403.2328;70;70
512700;403.2328;70;70
513000;403.2328;70;70
513300;403.2328;70;70
513601;403.2328;70;70
513901;403.4422;70;70
514200;403.4422;70;70
514501;403.4422;70;70
514800;403.4419;70;70
515100;403.4419;70;70
515401;403.4419;70;70
515700;403.4419;70;70
516001;403.6415;70;70
516301;403.6415;70;70
516600;403.6415;70;70
516900;403.6411;70;70
517200;403.6411;70;70
517501;403.6411;70;70
517800;403.8407;70;70
518100;403.8407;70;70
518400;403.8407;70;70
518701;403.8407;70;70
519001;403.8407;70;70
519301;403.8407;70;70
519600;403.8407;70;70
519901;403.8404;70;70
520200;403.8404;70;70
520500;403.8404;70;70
520801;403.8402;70;70
521101;403.8402;70;70
521401;403.8402;70;70
521700;403.8402;70;70
522000;403.8402;70;70
522301;403.8402;70;70
522600;403.8402;70;70
522900;403.8402;70;70
523201;403.8402;70;70
523500;403.8402;70;70
523800;403.8403;70;70
524100;403.8403;70;70
524400;403.8403;70;70
524701;403.8403;70;70
525000;403.8403;70;70
525300;403.8403;70;70
525600;403.8403;70;70
525900;403.8403;70;70
526200;403.8403;70;70
526501;403.8403;70;70
526800;403.8403;70;70
527100;403.8403;70;70
527401;403.8403;70;70
527701;403.8403;70;70
528001;403.8403;70;70
528300;403.8403;70;70
528600;403.8403;70;70
528901;403.8403;70;70
529201;403.8403;70;70
529501;403.8403;70;70
529800;403.8403;70;70
530100;403.8404;70;70
530400;403.8404;70;70
530700;403.8404;70;70
531000;403.8404;70;70
531300;403.8404;70;70
531600;403.8404;70;70
531901;403.8405;70;70
532200;403.8405;70;70
532500;403.8405;70;70
532800;403.9405;70;70
533100;403.8405;70;70
533400;403.8405;70;70
533700;403.8405;70;70
534000;403.8406;70;70
534300;403.8406;70;70
534600;403.8406;70;70
534900;403.8406;70;70
535200;403.8406;70;70
535500;403.8406;70;70
535800;403.8406;70;70
536101;403.8406;70;70
536401;403.8406;70;70
536700;403.8406;70;70
537001;403.8406;70;70
537300;403.8406;70;70
537600;403.8406;70;70
537900;403.8406;70;70
538200;403.8406;70;70
538500;403.8406;70;70
538800;403.8406;70;70
539100;403.8406;70;70
539400;403.8406;70;70
539700;403.8406;70;70
540000;403.8406;70;70
540300;403.8406;70;70
540600;403.8406;70;70
540900;403.8406;70;70
541200;403.8406;70;70
541501;403.8406;70;70
541801;403.8406;70;70
542100;403.8406;70;70
542401;403.8406;70;70
542700;403.8406;70;70
543001;403.8406;70;70
543300;403.8406;70;70
543600;403.8406;70;70
543900;403.8406;70;70
544200;403.8406;70;70
544500;403.8406;70;70
544800;403.8406;70;70
545100;403.8407;70;70
545401;403.8407;70;70
545700;403.8407;70;70
546000;403.8407;70;70
546301;403.8407;70;70
546601;403.8407;70;70
546900;403.8407;70;70
547200;403.8407;70;70
547500;403.8407;70;70
547800;403.8407;70;70
548100;403.8408;70;70
548401;403.8408;70;70
548700;403.8408;70;70
549000;403.8409;70;70
549300;403.8409;70;70
549600;403.8409;70;70
549900;403.8409;70;70
550200;403.8409;70;70
550501;403.8409;70;70
550800;403.8409;70;70
551100;403.841;70;70
551400;403.841;70;70
551700;403.841;70;70
552000;403.841;70;70
552300;403.841;70;70
552600;403.841;70;70
552900;403.841;70;70
553200;403.841;70;70
553500;403.841;70;70
553801;403.841;70;70
554101;403.841;70;70
554400;403.841;70;70
554700;403.841;70;70
555001;403.841;70;70
555300;403.841;70;70
555600;403.841;70;70
555900;403.841;70;70
556200;403.841;70;70
556500;403.841;70;70
556800;403.841;70;70
557100;403.841;70;70
557400;403.841;70;70
557700;403.841;70;70
558000;403.841;70;70
558301;403.841;70;70
558600;403.841;70;70
558901;403.8411;70;70
559201;403.8411;70;70
559500;403.8411;70;70
559800;403.8411;70;70
560100;403.8411;70;70
560400;403.8411;70;70
560701;403.8411;70;70
561000;403.8411;70;70
561300;403.8411;70;70
561600;403.8411;70;70
561901;403.8411;70;70
562200;403.8411;70;70
562500;403.8411;70;70
562800;403.8411;70;70
563100;403.8411;70;70
563400;403.8411;70;70
563700;403.8411;70;70
564001;403.8411;70;70
564300;403.8411;70;70
564600;403.8411;70;70
564900;403.9011;70;70
565200;403.8412;70;70
565500;403.8412;70;70
565800;403.8412;70;70
566100;403.8412;70;70
566400;403.8412;70;70
566701;403.8412;70;70
567001;403.8412;70;70
567300;403.8412;70;70
567600;403.8412;70;70
567900;403.8412;70;70
568200;403.8412;70;70
568500;403.8412;70;70
568800;403.8412;70;70
569100;403.8412;70;70
569400;403.8412;70;70
569701;403.8412;70;70
570001;403.8412;70;70
570300;403.8412;70;70
570600;403.8412;70;70
570900;403.8412;70;70
571200;403.8413;70;70
571501;403.8413;70;70
571800;403.8413;70;70
572101;403.8414;70;70
572401;403.8414;70;70
572701;403.8414;70;70
573001;403.8414;70;70
573300;403.8414;70;70
573601;403.8414;70;70
573900;403.8414;70;70
574200;403.8415;70;70
574500;403.8415;70;70
574801;403.8415;70;70
575100;403.8415;70;70
575400;403.8415;70;70
575700;403.8415;70;70
576001;403.8415;70;70
576300;403.8415;70;70
576600;403.8415;70;70
576900;403.8415;70;70
577201;403.8415;70;70
577500;403.8415;70;70
577801;403.8415;70;70
578100;403.8415;70;70
578401;403.8415;70;70
578700;403.8415;70;70
579000;403.8415;70;70
579300;403.8415;70;70
579600;403.8415;70;70
579900;403.8415;70;70
580201;403.8415;70;70
580500;403.8415;70;70
580800;403.8415;70;70
581101;403.8415;70;70
581400;403.8415;70;70
581700;403.8415;70;70
582000;403.8415;70;70
582301;403.8415;70;70
582600;403.8415;70;70
582900;403.8415;70;70
583200;403.8416;70;70
583501;403.8416;70;70
583800;403.8416;70;70
584100;403.8416;70;70
584401;403.8416;70;70
584701;403.8416;70;70
585000;403.8416;70;70
585300;403.8416;70;70
585600;403.8416;70;70
585901;403.8416;70;70
586200;403.8416;70;70
586500;403.8416;70;70
586800;403.8416;70;70
587100;403.8416;70;70
587400;403.8416;70;70
587701;403.8416;70;70
588001;403.8416;70;70
588300;403.8416;70;70
588601;403.8416;70;70
588901;403.8416;70;70
589201;403.8416;70;70
589500;403.8416;70;70
589801;403.8416;70;70
590100;403.8416;70;70
590400;403.8416;70;70
590700;403.8416;70;70
591000;403.8417;70;70
591300;403.8417;70;70
591600;403.8417;70;70
591901;403.8417;70;70
592201;403.8417;70;70
592501;403.8417;70;70
592800;403.8417;70;70
593100;403.8417;70;70
593400;403.8417;70;70
593701;403.8417;70;70
594001;403.9317;70;70
594300;403.8417;70;70
594600;403.8417;70;70
594900;403.8417;70;70
595200;403.8417;70;70
595501;403.8417;70;70
595801;403.8417;70;70
596100;403.8417;70;70
596400;403.8417;70;70
596701;403.8417;70;70
597000;403.8417;70;70
597300;403.8417;70;70
597600;403.8417;70;70
597900;403.8417;70;70
598200;403.8417;70;70
598500;403.8417;70;70
598800;403.8417;70;70
599101;403.8418;70;70
599401;403.8418;70;70
599701;403.8418;70;70
600000;403.8418;70;70
600300;403.8418;70;70
600600;403.8418;70;70
600900;403.8418;70;70
601201;403.8418;70;70
601500;403.8418;70;70
601800;403.8418;70;70
602101;403.8418;70;70
602400;403.8418;70;70
602700;403.8418;70;70
603001;403.8418;70;70
603300;403.8418;70;70
603600;403.8418;70;70
603901;403.8418;70;70
604201;403.8418;70;70
604500;403.8418;70;70
604800;403.8418;70;70
605101;403.8419;70;70
605400;403.8419;70;70
605700;403.8419;70;70
606000;403.8419;70;70
606300;403.8419;70;70
606600;403.8419;70;70
606901;403.8419;70;70
607201;403.8419;70;70
607500;403.8419;70;70
607800;403.8419;70;70
608101;403.8419;70;70
608401;403.8419;70;70
608700;403.8419;70;70
609000;403.8419;70;70
609300;403.8419;70;70
609600;403.8419;70;70
609900;403.8419;70;70
610200;403.8419;70;70
610500;403.8419;70;70
610800;403.8419;70;70
611100;403.8419;70;70
611401;403.8419;70;70
611700;403.8419;70;70
612001;403.8419;70;70
612300;403.842;70;70
612600;403.842;70;70
612901;403.842;70;70
613200;403.842;70;70
613500;403.842;70;70
613800;403.842;70;70
614100;403.842;70;70
614400;403.842;70;70
614701;403.842;70;70
615001;403.842;70;70
615301;403.842;70;70
615600;403.842;70;70
615901;403.842;70;70
616200;403.842;70;70
616501;403.842;70;70
616800;403.842;70;70
617100;403.842;70;70
617400;403.842;70;70
617700;403.842;70;70
618000;403.842;70;70
618300;403.842;70;70
618601;403.842;70;70
618900;403.842;70;70
619201;403.8421;70;70
619500;403.8421;70;70
619800;403.8421;70;70
620101;403.8421;70;70
620400;403.8421;70;70
620700;403.8421;70;70
621001;403.8421;70;70
621300;403.8421;70;70
621600;403.8421;70;70
621900;403.8421;70;70
622200;403.8421;70;70
622500;403.8421;70;70
622800;403.8421;70;70
623100;403.8422;70;70
623400;403.8422;70;70
623700;403.8422;70;70
624001;403.8422;70;70
624300;403.8422;70;70
624601;403.8422;70;70
624901;403.8422;70;70
625201;403.8422;70;70
625500;403.8422;70;70
625801;403.8422;70;70
626101;403.9221;70;70
626400;403.8422;70;70
626700;403.8422;70;70
627000;403.8422;70;70
627300;403.8422;70;70
627600;403.8422;70;70
627900;403.8422;70;70
628200;403.8422;70;70
628500;403.8422;70;70
628800;403.8422;70;70
629100;403.9221;70;70
629400;403.8422;70;70
629700;403.8422;70;70
630001;403.8422;70;70
630300;403.8422;70;70
630600;403.8422;70;70
630900;403.8422;70;70
631201;403.8422;70;70
631500;403.8422;70;70
631801;403.8422;70;70
632100;403.8422;70;70
632400;403.8423;70;70
632700;403.8423;70;70
633000;403.8423;70;70
633301;403.8423;70;70
633601;403.8423;70;70
633900;403.8423;70;70
634201;403.8423;70;70
634500;403.8423;70;70
634801;403.8423;70;70
635100;403.8423;70;70
635401;403.8424;70;70
635700;403.8424;70;70
636000;403.8424;70;70
636300;403.8424;70;70
636601;403.8424;70;70
636900;403.8424;70;70
637200;403.8424;70;70
637500;403.8424;70;70
637800;403.8424;70;70
638100;403.8424;70;70
638400;403.8424;70;70
638700;403.8424;70;70
639000;403.8424;70;70
639300;403.8424;70;70
639600;403.8424;70;70
639901;403.8424;70;70
640200;403.8424;70;70
640500;403.8424;70;70
640800;403.8424;70;70
641100;403.8424;70;70
641400;403.8424;70;70
641700;403.8424;70;70
642000;403.8424;70;70
642300;403.8424;70;70
642600;403.8424;70;70
642900;403.8424;70;70
643201;403.8424;70;70
643501;403.8424;70;70
643800;403.8424;70;70
644100;403.8424;70;70
644400;403.8424;70;70
644700;403.8424;70;70
645000;403.8424;70;70
645301;403.8424;70;70
645600;403.8424;70;70
645900;403.8424;70;70
646200;403.8424;70;70
646500;403.8424;70;70
646800;403.8424;70;70
647100;403.8424;70;70
647400;403.8425;70;70
647700;403.8425;70;70
648001;403.8425;70;70
648300;403.8425;70;70
648600;403.8425;70;70
648900;403.8425;70;70
649200;403.8425;70;70
649500;403.8425;70;70
649800;403.8425;70;70
650101;403.8425;70;70
650400;403.8425;70;70
650701;403.8425;70;70
651000;403.8425;70;70
651300;403.8425;70;70
651600;403.8425;70;70
651900;403.8425;70;70
652200;403.8425;70;70
652500;403.8425;70;70
652800;403.8425;70;70
653101;403.8425;70;70
653401;403.8426;70;70
653701;403.8426;70;70
654000;403.8426;70;70
654300;403.8426;70;70
654600;403.8426;70;70
654900;403.8426;70;70
655200;403.8426;70;70
655500;403.8426;70;70
655801;403.8426;70;70
656100;403.8426;70;70
656400;403.8426;70;70
656701;403.8426;70;70
657000;403.8426;70;70
657301;403.8427;70;70
657600;403.8427;70;70
657900;403.8427;70;70
658200;403.8427;70;70
658500;403.8427;70;70
658800;403.8427;70;70
659101;403.8427;70;70
659400;403.8427;70;70
659701;403.8427;70;70
660000;403.8427;70;70
660300;403.8427;70;70
660600;403.8427;70;70
660901;403.8427;70;70
661200;403.9127;70;70
661500;403.8427;70;70
661801;403.8427;70;70
662100;403.8427;70;70
662400;403.8427;70;70
662700;403.8427;70;70
663000;403.8427;70;70
663300;403.8428;70;70
663601;403.8428;70;70
663900;403.8428;70;70
664200;403.8428;70;70
664501;403.8428;70;70
664800;403.8428;70;70
665101;403.8428;70;70
665400;403.8428;70;70
665700;403.8428;70;70
666001;403.8428;70;70
666300;403.8428;70;70
666600;403.8428;70;70
666900;403.8428;70;70
667201;403.8428;70;70
667500;403.8429;70;70
667800;403.8429;70;70
668101;403.8429;70;70
668400;403.8429;70;70
668700;403.8429;70;70
669000;403.8429;70;70
669300;403.8429;70;70
669601;403.8429;70;70
669901;403.8429;70;70
670200;403.8429;70;70
670500;403.8429;70;70
670800;403.8429;70;70
671100;403.8429;70;70
