REALCURRENTTIME;CORE_TEMP;RODS_POS_ACTUAL;ROD_BANK_POS_0_ORDERED
694200;329.3954;75;75
694500;329.3954;75;75
694800;329.3954;75;75
695100;329.3954;75;75
695400;329.3954;75;75
695700;329.3954;75;75
696000;329.3954;75;75
696300;329.3954;75;75
696600;329.3954;75;75
696900;329.3954;75;75
697200;329.3954;75;75
697500;329.3954;75;75
697800;329.3954;75;75
698100;329.3954;75;75
698400;329.3954;75;75
698699;329.3954;75;75
699000;329.3954;75;75
699300;329.3955;75;75
699601;329.3955;75;75
699900;329.3955;75;75
700200;329.3955;75;75
700500;329.3955;75;75
700800;329.3955;75;75
701100;329.3955;75;75
701400;329.3955;75;75
701700;329.3955;75;75
702000;329.3955;75;75
702300;329.3955;75;75
702600;329.3955;75;75
702900;329.3955;75;75
703200;329.3955;75;75
703499;329.3955;75;75
703800;329.3955;75;75
704101;329.4655;75;75
704400;329.3955;75;75
704699;329.3955;75;75
705000;329.3955;75;75
705300;329.3956;75;75
705600;329.3956;75;75
705900;329.3956;75;75
706200;329.3956;75;75
706500;329.3956;75;75
706800;329.3956;75;75
707100;329.3956;75;75
707401;329.3956;75;75
707700;329.3956;75;75
708000;329.3956;75;75
708300;329.3956;75;75
708600;329.3956;75;75
708900;329.3956;75;75
709200;329.3956;75;75
709500;329.3956;75;75
709800;329.3956;75;75
710100;329.3956;75;75
710400;329.3956;75;75
710700;329.3956;75;75
711000;329.3956;75;75
711300;329.3957;75;75
711600;329.3957;75;75
711900;329.3957;75;75
712200;329.3957;75;75
712499;329.3957;75;75
712800;329.3957;75;75
713100;329.3957;75;75
713400;329.3957;75;75
713700;329.3957;75;75
